user_id,zip_code,movie_id,timestamp,group
611,77008,313,891636125,0
682,55128,1440,888517538,0
684,55414,181,875810999,0
633,55414,117,875326491,0
87,89503,496,879877709,1
707,19146,712,886288624,2
40,27514,242,889041330,2
648,91351,230,884796822,1
777,01810,286,875979137,2
537,22902,1070,886031678,2
655,60657,288,887472814,0
757,55104,678,888443531,0
495,03052,188,888632250,2
747,93612,279,888732571,1
738,95403,95,875350122,1
508,19382,70,883776748,2
567,10003,511,882425701,2
219,43212,664,889403761,2
26,21044,249,891377609,2
212,61401,127,879303571,0
527,12180,855,879455814,2
10,90703,602,877889057,1
435,60007,983,884134830,0
429,29205,50,882384553,2
715,91206,399,875963418,1
305,94086,191,886322966,1
259,48823,181,874809057,2
276,95064,28,874787441,1
561,60005,644,885807743,0
601,99687,87,876349503,1
402,95129,19,876267096,1
655,60657,1639,887650483,0
630,55408,272,885756030,0
398,60008,589,875657734,0
116,97232,303,890633075,1
666,61820,496,880139149,0
405,10019,1229,885546835,2
311,73071,39,884364999,0
680,90405,1089,877075214,1
271,22932,504,885849025,2
440,48076,736,891578036,2
560,10003,12,879975661,2
573,48911,283,885843817,2
474,93711,288,887914615,1
712,54901,420,874957140,0
654,78739,431,887864414,0
713,07204,1176,888882224,2
269,43201,59,891447141,2
653,55105,578,880153009,0
622,14850,433,882669886,2
542,60515,864,886533112,0
745,55113,519,880123751,0
660,77380,386,891200904,0
327,11101,131,887818783,2
389,83702,499,880087873,1
660,77380,56,891265453,0
313,60035,157,891017372,0
391,84604,482,877399380,1
666,61820,430,880139614,0
503,27514,14,879438161,2
332,40504,222,887916529,2
551,55414,735,892783110,0
13,29206,160,882140070,2
532,92705,946,888635366,1
757,55104,2,888466490,0
445,92653,208,890987712,1
682,55128,304,888523810,0
452,28018,22,885544110,2
554,62901,294,876231229,0
759,68503,1016,881476922,0
514,20707,10,875462867,2
730,32114,748,880310082,2
473,94708,303,878156932,1
655,60657,831,887564549,0
739,73162,79,886958938,0
215,63033,692,891436277,0
666,61820,11,880314453,0
518,99709,10,876822744,1
747,93612,661,888639642,1
222,27502,51,881059816,2
144,20910,1010,888104834,2
696,94920,883,886404208,1
642,95521,624,885606608,1
85,20003,923,879455403,2
605,33716,121,879429706,2
647,45810,427,876534275,2
551,55414,68,892783972,0
690,63304,88,881177689,0
543,95123,1555,874863155,1
456,31820,46,881374613,2
650,83814,232,891381634,1
435,60007,640,884132873,0
405,10019,218,885548330,2
389,83702,94,880089115,1
605,33716,118,879429729,2
271,22932,81,885849113,2
435,60007,424,884134536,0
666,61820,168,880314272,0
620,81648,416,889988196,1
543,95123,1099,874863878,1
731,70403,393,886183978,0
606,63044,477,878143247,0
465,05001,1,883530054,2
536,30078,180,882359431,2
704,91105,486,891397764,1
618,44212,746,891308946,2
666,61820,924,880313582,0
480,98257,64,891208293,1
374,78746,156,880395896,0
771,15232,203,880659482,2
669,20009,347,891182948,2
347,90210,928,881653176,1
545,08052,541,879899548,2
658,92626,168,875148108,1
537,22902,638,886030682,2
381,94608,525,892696982,1
625,20723,588,891263057,2
104,55108,825,888466028,0
551,55414,182,892776824,0
724,40243,299,883758119,0
641,60626,434,879370259,0
6,98101,7,883599102,1
437,20009,412,880142147,2
642,95521,403,886454812,1
551,55414,186,892783142,0
503,27514,286,879438191,2
642,95521,485,885602612,1
609,55106,294,886895346,0
622,14850,67,882671463,2
777,01810,168,875980492,2
647,45810,742,876534275,2
554,62901,21,876232212,0
629,44224,191,880116887,2
399,92374,1170,882510250,1
405,10019,1065,885546069,2
545,08052,151,880348074,2
728,94306,25,879443155,1
469,78628,520,879523947,0
760,14211,183,875667366,2
429,29205,190,882387773,2
661,98121,506,886841865,1
168,80127,252,884288304,0
653,55105,177,880150702,0
80,52241,237,887401732,0
575,46032,98,878146853,0
554,62901,132,876550453,0
111,90630,305,891680243,1
92,80525,432,876175031,0
576,98281,323,886960604,1
749,80919,121,878847645,0
533,02324,109,879192986,2
555,23227,748,879962096,2
450,11758,503,882371311,2
455,83709,1160,879108892,1
22,40206,161,878887925,0
94,71457,553,891722511,0
733,60630,847,879535471,0
758,53706,288,882056007,0
627,08034,196,879530172,2
102,30220,13,892991118,2
756,90247,404,874830908,1
780,94560,70,891363969,1
587,14216,937,892871031,2
717,84105,291,884642479,1
409,98225,266,881105677,1
773,55414,72,888539531,0
532,92705,402,893118712,1
416,92626,401,886318651,1
676,32712,682,892685716,2
757,55104,260,888443511,0
766,10960,487,891309090,2
712,54901,4,874730179,0
444,53202,748,890247172,0
694,06365,448,875729489,2
70,60067,507,884066886,0
538,21010,79,877107050,2
455,83709,148,879110346,1
572,20003,13,879449763,2
606,63044,248,887058736,0
745,55113,177,880123572,0
560,10003,847,879976449,2
332,40504,313,887916125,2
699,96754,109,879147109,1
429,29205,7,882385569,2
133,78602,750,890588720,0
222,27502,1440,878184697,2
1,85711,11,875072262,1
727,78741,343,883708149,0
646,51250,313,888528457,0
361,44074,727,879440740,2
492,94618,134,879969644,1
299,63108,60,878192680,0
437,20009,705,880141335,2
470,10021,471,879178593,2
704,91105,1296,891397015,1
774,80027,195,888557236,0
90,78155,57,891385389,0
510,98038,313,887667439,1
250,95110,191,878091869,1
571,01945,964,883355063,2
650,83814,99,891372365,1
699,96754,277,878882319,1
535,80302,87,879618965,0
658,92626,1079,875145572,1
604,11787,56,883668097,2
175,21911,186,877107790,2
391,84604,603,877398991,1
276,95064,943,883822485,1
363,87501,283,891495987,0
751,90034,487,889134705,1
437,20009,219,880143663,2
542,60515,775,886533253,0
340,80123,66,884990798,0
450,11758,716,882469166,2
586,79508,427,884066016,0
504,92115,506,887910552,1
761,97302,147,876190370,1
286,15217,372,877532683,2
554,62901,111,876550526,0
693,85210,572,875484148,1
727,78741,541,883712751,0
664,94115,52,876525736,1
660,77380,211,891199104,0
334,30002,169,891546348,2
468,02341,377,875288503,2
726,80538,819,889832688,0
648,91351,323,882212526,1
429,29205,603,882384847,2
652,22911,301,882566948,2
592,97520,261,882607744,1
537,22902,10,886030109,2
728,94306,322,879442761,1
721,11238,1392,877137598,2
7,91344,510,891352134,1
554,62901,216,876369162,0
580,17961,252,884125829,2
1,85711,245,875071713,1
7,91344,594,891354114,1
677,99835,307,885191227,1
472,87544,1035,875981759,0
738,95403,226,875351299,1
109,55423,732,880572588,0
379,98117,372,880961807,1
406,93109,727,882480749,1
184,76013,1008,889907896,0
330,33884,559,876547500,2
542,60515,15,886533483,0
592,97520,243,882607780,1
537,22902,739,886032154,2
233,98682,216,877665357,1
357,98133,411,878952041,1
615,27705,319,879447585,2
669,20009,114,892550196,2
629,44224,333,880116722,2
766,10960,1444,891310508,2
655,60657,216,887428086,0
653,55105,202,880151794,0
645,53211,640,892055285,0
664,94115,770,876526659,1
347,90210,15,881652535,1
606,63044,427,880924106,0
664,94115,425,876524937,1
744,47024,963,881170576,2
605,33716,288,879365158,2
94,71457,736,891721077,0
7,91344,640,891353614,1
336,42101,546,877760310,0
621,60402,122,880738838,0
561,60005,131,885808929,0
389,83702,420,880088229,1
130,60115,932,876251389,0
761,97302,294,876189664,1
42,17870,227,881109060,2
72,73034,233,880037242,0
158,27606,161,880134477,2
128,20009,274,879969084,2
207,92037,367,875508873,1
295,50325,385,879518864,0
151,48103,487,879524669,2
314,08043,401,877890769,2
437,20009,435,881001945,2
660,77380,663,891199833,0
452,28018,202,885547846,2
450,11758,82,887834953,2
233,98682,187,876021170,1
293,60804,527,888906598,0
727,78741,890,883708478,0
279,85251,170,875312643,1
30,55436,313,885941156,0
116,97232,289,876452094,1
81,21218,284,876533894,2
280,22903,742,891701249,2
642,95521,120,886206256,1
666,61820,331,880138999,0
505,20657,154,889334555,2
640,61801,79,874778515,0
497,50112,164,879361872,0
501,10025,369,883348703,2
537,22902,123,886030109,2
744,47024,428,881170528,2
645,53211,188,892054906,0
424,55422,681,880859115,0
561,60005,91,885807455,0
13,29206,439,882397040,2
110,77840,808,886988250,0
773,55414,27,888540218,0
7,91344,387,892133670,1
180,60202,372,877127237,0
407,03261,235,875044531,2
71,98034,177,885016961,1
294,92110,323,877818729,1
527,12180,657,879455999,2
629,44224,81,880117689,2
141,36117,15,884584981,0
714,55343,871,892777903,0
30,55436,257,885941257,0
650,83814,444,891388341,1
269,43201,402,891448697,2
765,33066,15,880346491,2
474,93711,945,887923923,1
95,10707,133,888954341,2
774,80027,739,888558187,0
232,99709,165,888550036,1
399,92374,340,882340517,1
60,06472,708,883326784,2
152,68767,278,880149166,0
279,85251,288,875249102,1
761,97302,924,876190723,1
585,98501,340,891281651,1
387,37412,474,886480163,2
249,84103,156,879572402,1
655,60657,474,888813306,0
711,15203,1518,879993997,2
614,80227,458,879464287,0
586,79508,51,884066336,0
378,02859,762,880044879,2
717,84105,222,884642215,1
613,29678,1,891227410,2
587,14216,286,892870992,2
763,02113,960,878915958,2
655,60657,24,887473831,0
684,55414,70,878761788,0
409,98225,1558,881107281,1
495,03052,155,888635455,2
665,55412,475,884290349,0
474,93711,478,887926804,1
377,18015,272,891295989,2
319,22030,346,889816026,2
579,48103,66,880952516,2
752,21201,748,891208392,2
16,10309,423,877721142,2
460,60630,847,882912205,0
174,52302,286,890168158,0
766,10960,53,891310281,2
712,54901,622,874730293,0
220,78205,269,881197597,0
387,37412,580,886483565,2
603,47905,449,891955972,0
592,97520,301,882607573,1
727,78741,826,883713738,0
694,06365,82,875728345,2
406,93109,96,879446529,1
125,22202,209,879455241,2
360,98027,187,880355527,1
649,39762,15,891440373,0
407,03261,72,876344772,2
665,55412,282,884291094,0
677,99835,126,889399265,1
758,53706,224,881975922,0
472,87544,122,875979153,0
327,11101,129,887744384,2
276,95064,202,874791871,1
752,21201,300,891208126,2
676,32712,50,892686083,2
588,93063,1,890015684,1
301,55439,1052,882075386,0
587,14216,878,892871641,2
537,22902,971,886031375,2
576,98281,137,886985695,1
588,93063,393,890026939,1
737,98072,180,884314644,1
654,78739,71,887864610,0
405,10019,816,885548435,2
774,80027,920,888559297,0
562,20879,231,879196446,2
37,55105,172,880930072,0
766,10960,229,891310210,2
661,98121,117,886841250,1
760,14211,181,875666268,2
115,17110,229,881171693,2
6,98101,192,883600914,1
399,92374,132,882343327,1
453,06333,959,877561676,2
428,55414,268,885943818,0
756,90247,398,874831050,1
456,31820,419,881374124,2
715,91206,193,875965127,1
223,47906,309,891548750,0
707,19146,238,886286764,2
172,22207,124,875537151,2
560,10003,496,879975752,2
406,93109,289,879445250,1
711,15203,230,879995053,2
734,63108,662,891022704,0
682,55128,556,888517840,0
477,02125,90,875941275,2
187,16801,209,879465370,2
655,60657,1650,892871225,0
497,50112,96,879310705,0
450,11758,126,882396051,2
219,43212,223,892039530,2
580,17961,100,884124872,2
665,55412,833,884291210,0
676,32712,1,892686188,2
328,06779,153,886037257,2
385,10003,347,885844578,2
470,10021,235,879178486,2
747,93612,132,888732640,1
59,08403,510,888204502,2
619,44134,302,885953600,2
533,02324,596,880402996,2
224,43512,157,888103971,2
643,55122,1,891445287,0
454,97330,678,881958782,1
326,15235,515,879874897,2
574,53188,319,891279236,0
327,11101,31,887820531,2
474,93711,525,887925837,1
372,66046,5,876869445,0
7,91344,502,891352261,1
722,17331,7,891280842,2
95,10707,405,879194159,2
711,15203,1285,879995238,2
536,30078,405,882318246,2
711,15203,588,879993173,2
618,44212,729,891308945,2
745,55113,285,880123905,0
450,11758,373,887834953,2
665,55412,191,884293475,0
639,12065,778,891239613,2
727,78741,809,883713082,0
774,80027,511,888556483,0
615,27705,523,879448735,2
234,94702,1170,892336077,1
731,70403,216,886184682,0
778,01960,94,891233603,2
110,77840,333,886987288,0
763,02113,367,878918871,2
472,87544,239,875982398,0
627,08034,318,879529701,2
757,55104,28,888467794,0
406,93109,368,880132115,1
92,80525,984,888469687,0
564,94591,289,888718546,1
343,30093,26,876404689,2
624,30067,123,879793223,2
59,08403,705,888205087,2
49,76111,182,888069416,0
463,75218,20,877385590,0
707,19146,492,886286818,2
393,83686,281,887745343,1
299,63108,820,889501620,0
758,53706,108,881978148,0
679,54302,64,884487052,0
416,92626,252,876698115,1
663,19341,316,889491974,2
435,60007,125,884132483,0
655,60657,895,887472767,0
58,52246,169,884304936,0
601,99687,928,876348140,1
417,48103,290,879646661,2
234,94702,478,892079538,1
272,53706,204,879454939,0
267,83716,498,878971902,1
559,10022,55,891035111,2
712,54901,177,874730155,0
92,80525,743,890251826,0
573,48911,513,885844395,2
385,10003,318,879441572,2
761,97302,1197,876190025,1
99,63129,290,886518628,0
382,01824,134,875947149,2
624,30067,1120,879793269,2
562,20879,1,879194894,2
409,98225,945,881108971,1
655,60657,289,887425070,0
506,03869,435,874873744,2
407,03261,656,875042865,2
256,39042,123,882150508,0
616,50613,873,891224767,0
606,63044,419,880924188,0
683,23509,1280,893284032,2
116,97232,902,890632896,1
664,94115,209,876525998,1
743,92660,224,881277931,1
722,17331,237,891280988,2
110,77840,393,886989363,0
224,43512,321,888082134,2
655,60657,521,887426900,0
628,94306,340,880777095,1
664,94115,180,876524641,1
643,55122,23,891447835,0
665,55412,31,884294880,0
520,12603,898,885168939,2
468,02341,246,875280352,2
736,94618,50,878708579,1
758,53706,619,881977205,0
154,53703,238,879139040,0
586,79508,318,884065986,0
117,16125,156,881011376,2
314,08043,717,877890769,2
517,55454,761,892660727,0
405,10019,1228,885548137,2
484,21208,98,891195687,2
588,93063,731,890026705,1
79,03755,257,891271545,2
758,53706,58,881977169,0
643,55122,66,891448786,0
463,75218,121,877385797,0
704,91105,289,891396881,1
102,30220,856,892993927,2
487,92121,55,883446685,1
738,95403,63,875351905,1
221,20685,391,875247754,2
312,02110,657,891698485,2
567,10003,175,882425630,2
625,20723,202,891262633,2
492,94618,205,879969692,1
286,15217,4,877531899,2
297,98103,546,874954763,1
786,01754,276,882841875,2
537,22902,707,886031576,2
416,92626,412,892440119,1
405,10019,782,885546636,2
195,93555,60,888737240,1
747,93612,44,888639437,1
477,02125,237,875940451,2
377,18015,168,891298407,2
711,15203,741,886030774,2
705,54494,282,883427216,0
618,44212,68,891309608,2
682,55128,66,888521740,0
198,55414,186,884207733,0
747,93612,835,888640180,1
704,91105,154,891398702,1
417,48103,190,879647065,2
754,62901,284,879451775,0
523,04102,301,883700064,2
328,06779,778,885047822,2
308,95076,485,887737719,1
430,98199,674,877226405,1
495,03052,732,888634070,2
715,91206,82,875964025,1
690,63304,746,881177532,0
500,94305,281,883865463,1
655,60657,161,887429758,0
588,93063,578,890029212,1
638,01940,504,876695560,2
180,60202,747,877128156,0
646,51250,892,888529180,0
399,92374,673,882343789,1
747,93612,183,888732899,1
663,19341,258,889491560,2
295,50325,100,879518080,0
244,80525,144,880602264,0
389,83702,835,879991242,1
97,98006,83,884238817,1
640,61801,550,874778722,0
213,55345,458,878870679,0
633,55414,665,875325577,0
682,55128,87,888517235,0
473,94708,124,878157357,1
680,90405,9,876816106,1
466,90804,174,890284706,1
395,44092,472,883765965,2
506,03869,62,874874894,2
601,99687,123,876347148,1
493,60090,550,884132181,0
506,03869,69,874873327,2
632,55454,56,879458277,0
758,53706,1085,881975503,0
18,37212,957,880132188,0
621,60402,176,874963797,0
608,10003,699,880406507,2
774,80027,576,888557520,0
275,92064,1219,880313679,1
457,30011,216,882396765,2
291,44106,1067,874805892,2
630,55408,126,885667305,0
758,53706,56,881976031,0
393,83686,338,887742964,1
92,80525,186,875653960,0
405,10019,139,885549005,2
773,55414,64,888540507,0
715,91206,789,875963353,1
291,44106,636,874834799,2
293,60804,468,888906869,0
395,44092,215,883763768,2
151,48103,470,879528674,2
517,55454,335,875492066,0
13,29206,873,881515565,2
286,15217,884,884069544,2
62,97214,676,879372633,1
548,95468,185,891044356,1
371,99206,443,880435576,1
312,02110,194,891699207,2
59,08403,187,888204349,2
76,02215,223,882606623,2
693,85210,508,875482447,1
92,80525,1074,875907535,0
747,93612,292,888638293,1
408,61755,328,889679791,0
325,02139,210,891478796,2
243,60201,25,879987875,0
474,93711,116,887915366,1
542,60515,734,886533303,0
551,55414,356,892783829,0
465,05001,143,883531380,2
233,98682,50,876021213,1
721,11238,157,877140137,2
4,43537,327,892002352,2
472,87544,43,875982560,0
553,62901,513,879948806,0
121,99603,276,891388453,1
195,93555,134,875771441,1
92,80525,789,875653242,0
771,15232,88,880659970,2
642,95521,99,885602446,1
445,92653,1008,891200320,1
94,71457,1225,891723262,0
176,07030,7,886048188,2
311,73071,238,884365357,0
546,22911,769,885141465,2
650,83814,91,891371061,1
778,01960,78,890803860,2
267,83716,742,878970621,1
417,48103,78,879649632,2
459,29201,748,879561754,2
13,29206,485,882140624,2
327,11101,792,887819021,2
506,03869,699,888848303,2
758,53706,50,884999132,0
704,91105,191,891397262,1
754,62901,9,879451626,0
435,60007,187,884131489,0
627,08034,808,879531557,2
250,95110,943,878091870,1
734,63108,143,891022958,0
256,39042,218,882164727,0
682,55128,572,888521116,0
723,94403,174,880498996,1
715,91206,926,875962201,1
450,11758,280,882397940,2
579,48103,258,880951444,2
642,95521,815,892241051,1
499,75006,97,885599227,0
399,92374,693,882510165,1
5,15213,409,878844651,2
592,97520,1023,882608873,1
747,93612,443,888640136,1
181,21218,116,878962550,2
554,62901,732,876550833,0
401,84107,151,891032584,1
249,84103,7,879572760,1
721,11238,357,877140221,2
786,01754,405,882842311,2
328,06779,357,885046244,2
409,98225,1099,881168712,1
405,10019,208,885547124,2
588,93063,485,890015835,1
405,10019,434,885546201,2
639,12065,648,891239491,2
698,06906,705,886366611,2
447,55113,123,878854459,0
624,30067,111,879792671,2
178,49512,1,882823805,0
152,68767,411,880149350,0
95,10707,389,880572388,2
305,94086,709,886324221,1
592,97520,265,882956039,1
401,84107,748,891031784,1
503,27514,166,880472188,2
698,06906,190,886366515,2
158,27606,121,880132701,2
543,95123,919,874863549,1
682,55128,323,888516865,0
221,20685,42,875245813,2
540,91201,1226,882157732,1
327,11101,48,887745662,2
347,90210,188,881654480,1
773,55414,959,888539608,0
711,15203,509,879993674,2
626,19807,748,878771281,2
15,97301,328,879455192,1
734,63108,210,891022937,0
587,14216,304,892871141,2
52,55105,302,882922065,0
92,80525,771,875907180,0
584,27511,165,885778780,2
747,93612,654,888639939,1
766,10960,357,891309558,2
640,61801,1054,886474010,0
286,15217,1074,889652912,2
1,85711,35,878542420,1
267,83716,82,878973675,1
173,22306,319,877556926,2
596,77073,13,883539402,0
663,19341,125,889492720,2
453,06333,80,888205783,2
699,96754,24,879147239,1
472,87544,64,875981829,0
612,79070,604,875325256,0
749,80919,64,878847171,0
554,62901,121,876232267,0
664,94115,222,876524641,1
11,30329,527,891904335,2
650,83814,164,891369798,1
654,78739,265,887864330,0
618,44212,501,891308884,2
687,27713,678,884652482,2
682,55128,834,888522971,0
466,90804,908,890284651,1
725,91711,245,876103793,1
493,60090,647,884131287,0
405,10019,180,885546069,2
534,05464,978,877808175,2
704,91105,514,891397112,1
592,97520,845,882608573,1
25,55107,463,885852529,0
717,84105,302,884641599,1
727,78741,566,883711449,0
559,10022,233,891034688,2
487,92121,257,883442260,1
295,50325,743,879518674,0
655,60657,1281,891585477,0
456,31820,188,881373573,2
740,22206,242,879523187,2
643,55122,168,891447157,0
459,29201,523,879564915,2
497,50112,475,878759705,0
527,12180,200,879455999,2
436,17345,83,887770115,2
87,89503,514,879876672,1
784,91040,269,891387155,1
532,92705,795,874789538,1
415,85711,185,879439960,1
758,53706,865,881975005,0
768,12866,282,880135987,2
505,20657,22,889333274,2
582,93003,763,882961804,1
264,90064,137,886122892,1
409,98225,647,881107817,1
354,48197,606,891217633,2
541,84302,553,883865289,1
326,15235,187,879875243,2
642,95521,1531,886569226,1
184,76013,692,889909672,0
222,27502,418,878182959,2
334,30002,569,891548920,2
327,11101,108,887819614,2
291,44106,550,874835218,2
405,10019,80,885547557,2
409,98225,528,881107281,1
677,99835,1,889399229,1
588,93063,121,890026154,1
504,92115,409,889550757,1
435,60007,218,884133194,0
664,94115,203,876526685,1
627,08034,568,879531301,2
347,90210,1047,881653224,1
727,78741,562,883713548,0
276,95064,790,877935306,1
721,11238,699,877147080,2
243,60201,125,879988298,0
757,55104,195,888445802,0
682,55128,328,888518363,0
720,16506,306,891262635,2
650,83814,72,891386755,1
239,95628,242,889178512,1
447,55113,144,878856078,0
389,83702,205,880165939,1
653,55105,82,880150393,0
711,15203,694,879993318,2
495,03052,204,888632155,2
533,02324,866,887032297,2
676,32712,508,892686134,2
771,15232,83,880659369,2
724,40243,300,883757468,0
328,06779,194,885046976,2
344,94117,751,886381635,1
331,91344,175,877196235,1
522,55443,510,876961190,0
711,15203,432,879992870,2
770,14216,477,875972259,2
393,83686,644,889555074,1
257,77005,121,882050360,0
92,80525,783,875907574,0
682,55128,181,888518639,0
495,03052,176,888632496,2
715,91206,298,875962076,1
408,61755,294,889680045,0
504,92115,1210,887840637,1
377,18015,173,891298589,2
161,55104,284,891172246,0
777,01810,153,875980541,2
42,17870,467,881108425,2
724,40243,1176,883757397,0
561,60005,631,885808000,0
653,55105,223,878866636,0
313,60035,402,891031747,0
416,92626,65,893212930,1
495,03052,226,888633011,2
480,98257,257,891208037,1
184,76013,485,889908947,0
710,92020,50,882063766,1
533,02324,367,879191972,2
176,07030,881,886047531,2
445,92653,127,890987687,1
704,91105,496,891397712,1
551,55414,411,892784437,0
626,19807,330,878771447,2
780,94560,433,891363826,1
707,19146,378,886287628,2
497,50112,1240,879310070,0
562,20879,73,879195881,2
561,60005,48,885807547,0
514,20707,174,875310992,2
398,60008,588,875659517,0
615,27705,187,879448598,2
674,55337,50,887762584,0
642,95521,392,886132237,1
561,60005,217,885810858,0
722,17331,412,891281679,2
630,55408,298,885666686,0
472,87544,186,888183325,0
279,85251,781,875314001,1
230,14476,435,880484444,2
588,93063,275,890024246,1
655,60657,221,891585242,0
76,02215,129,878101114,2
640,61801,347,886353742,0
80,52241,205,887401533,0
222,27502,386,881060205,2
437,20009,523,881002191,2
211,32605,705,879459952,2
291,44106,262,874833603,2
176,07030,150,886047879,2
115,17110,279,881170725,2
766,10960,483,891309250,2
173,22306,303,877556864,2
56,46260,204,892676908,0
655,60657,1062,887650979,0
417,48103,109,879646369,2
59,08403,190,888205033,2
532,92705,842,888635407,1
766,10960,82,891309558,2
543,95123,169,875663267,1
618,44212,203,891308176,2
152,68767,143,882474378,0
456,31820,414,881374331,2
650,83814,188,891381610,1
452,28018,194,885816440,2
758,53706,153,881976377,0
770,14216,301,875971703,2
209,85710,127,883417589,1
614,80227,756,879465398,0
738,95403,969,892957860,1
434,49705,471,886724797,2
608,10003,499,880403484,2
749,80919,625,878848430,0
472,87544,780,875982922,0
470,10021,7,879178518,2
627,08034,183,879531196,2
655,60657,732,887428445,0
318,06518,188,884497031,2
650,83814,229,891370031,1
712,54901,949,874730370,0
498,55408,754,881962988,0
707,19146,1257,880061190,2
757,55104,157,888467855,0
698,06906,1149,886367013,2
328,06779,572,885049658,2
751,90034,735,889134332,1
417,48103,1091,879648435,2
457,30011,729,882547857,2
758,53706,287,881975182,0
452,28018,462,875264825,2
756,90247,122,874831227,1
498,55408,381,881961312,0
702,89104,259,885767604,1
615,27705,23,879448547,2
694,06365,1205,875727550,2
468,02341,95,875287826,2
517,55454,1047,892659923,0
535,80302,14,879618743,0
655,60657,604,888984325,0
682,55128,272,888523619,0
632,55454,204,879458277,0
353,28480,750,891402757,2
680,90405,98,876816224,1
499,75006,307,885597747,0
586,79508,405,884061807,0
771,15232,237,880659482,2
416,92626,133,876699903,1
379,98117,183,886317511,1
583,29631,357,879384575,2
413,78212,50,879969674,0
586,79508,800,884061189,0
731,70403,205,886187652,0
655,60657,1196,888984325,0
332,40504,452,888360508,2
308,95076,61,887739336,1
532,92705,72,888636538,1
532,92705,619,889235367,1
387,37412,528,886483906,2
262,78264,546,879791049,0
97,98006,169,884238887,1
648,91351,152,884368485,1
622,14850,550,882670929,2
773,55414,239,888539512,0
766,10960,77,891310313,2
468,02341,172,875293386,2
567,10003,188,882426055,2
773,55414,229,888540112,0
234,94702,412,892336322,1
49,76111,287,888068842,0
149,17325,328,883512689,2
343,30093,318,876406707,2
435,60007,393,884133610,0
403,06811,515,879785867,2
207,92037,1331,877995673,1
91,01913,22,891439208,2
539,80303,286,879787771,0
746,19047,184,885075267,2
628,94306,288,880777096,1
503,27514,423,880472321,2
676,32712,13,892686319,2
479,55409,604,879461084,0
492,94618,654,879969323,1
290,93550,49,880475542,1
453,06333,410,877552951,2
478,10019,40,889398198,2
31,10003,811,881548053,2
13,29206,205,881515193,2
592,97520,589,882955825,1
254,42647,172,886472051,2
297,98103,42,875238853,1
679,54302,73,884488036,0
653,55105,105,890181185,0
650,83814,403,891381709,1
747,93612,87,888640222,1
264,90064,23,886122577,1
593,68767,26,875660886,0
268,19422,200,875309459,2
357,98133,126,878951537,1
720,16506,345,891262762,2
479,55409,264,879459791,0
509,10011,301,883591043,2
250,95110,418,878090199,1
39,01040,307,891400342,2
682,55128,1028,888523657,0
747,93612,467,888639222,1
561,60005,719,885810785,0
234,94702,226,892335673,1
536,30078,96,882359988,2
474,93711,89,887924425,1
648,91351,1176,884628278,1
697,77042,628,882622016,0
682,55128,806,888523658,0
726,80538,274,889831222,0
739,73162,100,886825383,0
500,94305,1385,883865290,1
621,60402,125,880739654,0
660,77380,515,891199391,0
139,08904,1233,879537844,2
549,45680,411,881672667,2
715,91206,447,875963452,1
486,93101,20,879875069,1
749,80919,521,878847765,0
789,55420,1012,880332169,0
334,30002,255,891544840,2
625,20723,190,892000576,2
743,92660,100,881277962,1
405,10019,384,885547605,2
717,84105,286,884641644,1
727,78741,1411,883713419,0
710,92020,197,882064200,1
279,85251,230,892865054,1
786,01754,177,882843646,2
388,36106,323,886442062,0
465,05001,154,883532119,2
666,61820,96,880568270,0
299,63108,194,877881229,0
393,83686,111,887745293,1
749,80919,222,878847716,0
1,85711,137,875071541,1
715,91206,83,875963792,1
211,32605,199,879459952,2
706,55454,333,880996945,0
85,20003,478,879454951,2
234,94702,605,892333798,1
621,60402,539,883799884,0
409,98225,1369,881106287,1
545,08052,563,879900011,2
406,93109,158,880132115,1
741,63108,5,891455671,0
707,19146,1107,886288239,2
757,55104,248,888444209,0
435,60007,541,884134187,0
579,48103,514,880952165,2
498,55408,449,881961932,0
320,24060,572,884751316,2
399,92374,239,882344553,1
642,95521,395,885604187,1
710,92020,99,882064434,1
646,51250,310,888528483,0
606,63044,117,878143605,0
109,55423,679,880578093,0
548,95468,882,891043442,1
514,20707,31,886190665,2
559,10022,385,891035111,2
409,98225,303,881104727,1
334,30002,164,891548104,2
539,80303,239,879788572,0
758,53706,303,880672321,0
643,55122,233,891449249,0
561,60005,523,885809269,0
393,83686,405,887744626,1
504,92115,1050,887832433,1
178,49512,156,882826395,0
307,55454,99,879283449,0
122,22206,1119,879270769,2
669,20009,276,892550259,2
772,27105,898,889028941,2
749,80919,944,878849482,0
786,01754,633,882843237,2
11,30329,526,891904859,2
682,55128,520,888519725,0
640,61801,151,886474515,0
500,94305,50,883864992,1
790,80913,380,885157419,0
715,91206,159,875964330,1
456,31820,180,881373084,2
790,80913,1074,885158235,0
528,55104,109,886812980,0
466,90804,11,890284707,1
618,44212,404,891309192,2
697,77042,124,882622505,0
504,92115,399,887840882,1
311,73071,967,884364764,0
164,80123,751,889401263,0
435,60007,83,884131434,0
323,19149,222,878739251,2
787,98620,310,888979007,1
542,60515,208,886532881,0
539,80303,640,879788101,0
31,10003,1020,881548030,2
128,20009,88,879969390,2
581,94131,1375,879641787,1
693,85210,684,875483435,1
712,54901,1091,874956543,0
298,01581,504,884127249,2
630,55408,288,885666102,0
771,15232,258,880659323,2
420,02140,750,891356790,2
643,55122,482,891447063,0
495,03052,95,888634315,2
561,60005,97,885809312,0
244,80525,9,880604179,0
234,94702,806,892334766,1
